order_id,quantity,month,day,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
8459,1,May,Fri,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
8459,1,May,Fri,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8460,1,May,Fri,13,12.5,12.5,S,Supreme,The Spicy Italian Pizza
8461,1,May,Fri,14,17.95,17.95,L,Veggie,The Four Cheese Pizza
8462,1,May,Fri,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8463,1,May,Fri,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
8463,1,May,Fri,15,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
8463,1,May,Fri,15,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
8463,1,May,Fri,15,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8464,1,May,Fri,15,20.25,20.25,L,Veggie,The Green Garden Pizza
8465,1,May,Fri,16,16.75,16.75,M,Chicken,The California Chicken Pizza
8465,1,May,Fri,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8466,1,May,Fri,16,16.5,16.5,M,Supreme,The Spicy Italian Pizza
8467,1,May,Fri,16,12.0,12.0,S,Classic,The Big Meat Pizza
8468,1,May,Fri,16,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8468,1,May,Fri,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8468,1,May,Fri,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
8469,1,May,Fri,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
8470,1,May,Fri,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8470,1,May,Fri,16,12.25,12.25,S,Supreme,The Sicilian Pizza
8470,1,May,Fri,16,12.0,12.0,S,Classic,The Greek Pizza
8471,1,May,Fri,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8471,1,May,Fri,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8472,1,May,Fri,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8473,1,May,Fri,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
8473,1,May,Fri,16,16.25,16.25,M,Supreme,The Sicilian Pizza
8473,1,May,Fri,16,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
8474,1,May,Fri,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8474,1,May,Fri,16,16.75,16.75,M,Chicken,The California Chicken Pizza
8474,1,May,Fri,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8475,1,May,Fri,16,23.65,23.65,S,Supreme,The Brie Carre Pizza
8476,1,May,Fri,16,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
8476,1,May,Fri,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
8476,1,May,Fri,16,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
8476,1,May,Fri,16,20.25,20.25,L,Veggie,The Mediterranean Pizza
8477,1,May,Fri,16,12.0,12.0,S,Classic,The Greek Pizza
8478,1,May,Fri,17,20.5,20.5,L,Classic,The Napolitana Pizza
8478,1,May,Fri,17,12.0,12.0,S,Classic,The Napolitana Pizza
8478,1,May,Fri,17,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8479,1,May,Fri,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
8480,1,May,Fri,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8480,1,May,Fri,17,16.5,16.5,L,Classic,The Hawaiian Pizza
8481,1,May,Fri,17,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8482,1,May,Fri,18,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
8483,1,May,Fri,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8483,1,May,Fri,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8484,1,May,Fri,18,20.75,20.75,L,Supreme,The Italian Supreme Pizza
8484,1,May,Fri,18,16.5,16.5,M,Supreme,The Pepper Salami Pizza
8484,1,May,Fri,18,20.5,20.5,L,Classic,The Greek Pizza
8485,1,May,Fri,18,20.5,20.5,L,Classic,The Napolitana Pizza
8486,1,May,Fri,18,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8486,1,May,Fri,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
8487,1,May,Fri,18,20.25,20.25,L,Supreme,The Calabrese Pizza
8487,1,May,Fri,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8487,1,May,Fri,18,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
8488,2,May,Fri,18,18.5,37.0,L,Veggie,The Five Cheese Pizza
8488,1,May,Fri,18,12.75,12.75,S,Chicken,The Thai Chicken Pizza
8489,1,May,Fri,19,20.5,20.5,L,Classic,The Napolitana Pizza
8489,1,May,Fri,19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
8490,1,May,Fri,19,16.5,16.5,L,Classic,The Hawaiian Pizza
8490,1,May,Fri,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8491,1,May,Fri,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
8491,1,May,Fri,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8491,1,May,Fri,19,20.25,20.25,L,Veggie,The Mexicana Pizza
8492,1,May,Fri,19,12.0,12.0,S,Veggie,The Green Garden Pizza
8492,1,May,Fri,19,12.5,12.5,M,Classic,The Pepperoni Pizza
8493,1,May,Fri,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8493,1,May,Fri,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8494,1,May,Fri,19,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8494,1,May,Fri,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8494,1,May,Fri,19,18.5,18.5,L,Veggie,The Five Cheese Pizza
8495,1,May,Fri,19,18.5,18.5,L,Veggie,The Five Cheese Pizza
8495,1,May,Fri,19,16.5,16.5,M,Supreme,The Spicy Italian Pizza
8496,1,May,Fri,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8496,1,May,Fri,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8496,1,May,Fri,19,20.25,20.25,L,Supreme,The Sicilian Pizza
8497,1,May,Fri,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8497,1,May,Fri,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8498,1,May,Fri,20,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
8499,1,May,Fri,20,16.5,16.5,L,Classic,The Hawaiian Pizza
8499,1,May,Fri,20,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
8500,1,May,Fri,20,17.95,17.95,L,Veggie,The Four Cheese Pizza
8500,1,May,Fri,20,16.0,16.0,M,Veggie,The Green Garden Pizza
8501,1,May,Fri,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8501,1,May,Fri,20,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
8501,2,May,Fri,20,20.75,41.5,L,Chicken,The Thai Chicken Pizza
8502,1,May,Fri,20,20.25,20.25,L,Veggie,The Mexicana Pizza
8502,1,May,Fri,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8503,1,May,Fri,20,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8504,1,May,Fri,20,12.5,12.5,M,Classic,The Pepperoni Pizza
8504,1,May,Fri,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8505,1,May,Fri,20,12.5,12.5,M,Classic,The Pepperoni Pizza
8506,1,May,Fri,20,23.65,23.65,S,Supreme,The Brie Carre Pizza
8506,1,May,Fri,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8506,1,May,Fri,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
8507,1,May,Fri,21,20.5,20.5,L,Classic,The Greek Pizza
8508,1,May,Fri,21,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8508,1,May,Fri,21,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
8508,1,May,Fri,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
8508,1,May,Fri,21,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
8509,1,May,Fri,22,16.0,16.0,M,Classic,The Napolitana Pizza
8510,1,May,Fri,22,12.0,12.0,S,Classic,The Big Meat Pizza
8510,1,May,Fri,22,12.0,12.0,S,Classic,The Italian Capocollo Pizza
8510,1,May,Fri,22,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8511,1,May,Fri,22,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
8512,1,May,Fri,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8512,1,May,Fri,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8513,1,May,Fri,22,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
8513,1,May,Fri,22,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8513,1,May,Fri,22,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8514,1,May,Fri,23,16.5,16.5,M,Supreme,The Pepper Salami Pizza
8515,1,May,Sat,12,16.25,16.25,M,Supreme,The Calabrese Pizza
8516,1,May,Sat,12,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8517,1,May,Sat,12,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
8517,1,May,Sat,12,20.25,20.25,L,Supreme,The Calabrese Pizza
8517,1,May,Sat,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8517,1,May,Sat,12,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
8517,1,May,Sat,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8517,1,May,Sat,12,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8517,1,May,Sat,12,17.95,17.95,L,Veggie,The Four Cheese Pizza
8517,1,May,Sat,12,14.75,14.75,M,Veggie,The Four Cheese Pizza
8517,1,May,Sat,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
8517,1,May,Sat,12,12.0,12.0,S,Classic,The Greek Pizza
8518,1,May,Sat,12,10.5,10.5,S,Classic,The Hawaiian Pizza
8519,1,May,Sat,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8519,1,May,Sat,12,25.5,25.5,XL,Classic,The Greek Pizza
8519,1,May,Sat,12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
8520,1,May,Sat,12,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8520,1,May,Sat,12,12.0,12.0,S,Classic,The Napolitana Pizza
8521,1,May,Sat,12,12.25,12.25,S,Supreme,The Sicilian Pizza
8522,1,May,Sat,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
8522,2,May,Sat,13,12.0,24.0,S,Classic,The Big Meat Pizza
8522,1,May,Sat,13,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8522,1,May,Sat,13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
8522,1,May,Sat,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
8522,1,May,Sat,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8522,1,May,Sat,13,12.5,12.5,M,Classic,The Pepperoni Pizza
8522,2,May,Sat,13,16.25,32.5,M,Supreme,The Sicilian Pizza
8522,1,May,Sat,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
8523,1,May,Sat,13,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8524,1,May,Sat,13,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8525,1,May,Sat,13,13.25,13.25,M,Classic,The Hawaiian Pizza
8525,1,May,Sat,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8526,1,May,Sat,14,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8527,1,May,Sat,14,20.75,20.75,L,Chicken,The California Chicken Pizza
8527,1,May,Sat,14,12.0,12.0,S,Veggie,The Green Garden Pizza
8527,1,May,Sat,14,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8528,1,May,Sat,14,12.0,12.0,S,Classic,The Big Meat Pizza
8529,1,May,Sat,14,12.0,12.0,S,Classic,The Big Meat Pizza
8530,1,May,Sat,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
8530,1,May,Sat,15,15.25,15.25,L,Classic,The Pepperoni Pizza
8531,1,May,Sat,15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8531,1,May,Sat,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8532,1,May,Sat,16,16.0,16.0,M,Veggie,The Mexicana Pizza
8532,1,May,Sat,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8532,1,May,Sat,16,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8533,2,May,Sat,16,12.0,24.0,S,Classic,The Big Meat Pizza
8533,1,May,Sat,16,9.75,9.75,S,Classic,The Pepperoni Pizza
8533,1,May,Sat,16,12.0,12.0,S,Classic,The Greek Pizza
8534,1,May,Sat,16,12.0,12.0,S,Veggie,The Green Garden Pizza
8534,1,May,Sat,16,12.25,12.25,S,Supreme,The Sicilian Pizza
8534,1,May,Sat,16,20.75,20.75,L,Supreme,The Soppressata Pizza
8535,1,May,Sat,16,20.75,20.75,L,Supreme,The Italian Supreme Pizza
8536,1,May,Sat,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8536,1,May,Sat,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8537,1,May,Sat,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8537,1,May,Sat,16,12.5,12.5,M,Classic,The Pepperoni Pizza
8537,1,May,Sat,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8537,1,May,Sat,16,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
8538,1,May,Sat,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8538,2,May,Sat,16,20.25,40.5,L,Veggie,The Spinach and Feta Pizza
8538,1,May,Sat,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8539,1,May,Sat,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8539,1,May,Sat,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8540,1,May,Sat,17,12.0,12.0,S,Classic,The Big Meat Pizza
8540,1,May,Sat,17,20.25,20.25,L,Veggie,The Mexicana Pizza
8541,1,May,Sat,17,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
8541,1,May,Sat,17,20.25,20.25,L,Veggie,The Mexicana Pizza
8542,1,May,Sat,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
8542,1,May,Sat,17,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8542,1,May,Sat,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8542,1,May,Sat,17,25.5,25.5,XL,Classic,The Greek Pizza
8543,1,May,Sat,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
8543,1,May,Sat,18,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8544,1,May,Sat,18,16.0,16.0,M,Classic,The Italian Capocollo Pizza
8544,1,May,Sat,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8545,1,May,Sat,18,12.0,12.0,S,Classic,The Big Meat Pizza
8545,1,May,Sat,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8545,1,May,Sat,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8546,1,May,Sat,18,12.25,12.25,S,Supreme,The Calabrese Pizza
8546,1,May,Sat,18,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8546,1,May,Sat,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8546,1,May,Sat,18,35.95,35.95,XXL,Classic,The Greek Pizza
8547,1,May,Sat,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8548,1,May,Sat,18,12.0,12.0,S,Classic,The Napolitana Pizza
8548,1,May,Sat,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8548,1,May,Sat,18,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8549,1,May,Sat,19,25.5,25.5,XL,Classic,The Greek Pizza
8550,1,May,Sat,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
8550,1,May,Sat,19,15.25,15.25,L,Classic,The Pepperoni Pizza
8550,1,May,Sat,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
8551,1,May,Sat,19,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8552,1,May,Sat,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8552,1,May,Sat,19,12.5,12.5,S,Supreme,The Italian Supreme Pizza
8553,1,May,Sat,19,16.25,16.25,M,Supreme,The Calabrese Pizza
8553,1,May,Sat,19,12.75,12.75,S,Chicken,The California Chicken Pizza
8553,1,May,Sat,19,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
8553,1,May,Sat,19,20.25,20.25,L,Veggie,The Green Garden Pizza
8554,1,May,Sat,19,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
8555,1,May,Sat,19,12.0,12.0,S,Classic,The Big Meat Pizza
8556,1,May,Sat,19,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
8557,1,May,Sat,20,12.25,12.25,S,Supreme,The Sicilian Pizza
8558,1,May,Sat,20,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
8558,1,May,Sat,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8559,1,May,Sat,20,16.0,16.0,M,Veggie,The Mediterranean Pizza
8559,1,May,Sat,20,16.5,16.5,M,Supreme,The Soppressata Pizza
8560,1,May,Sat,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8560,1,May,Sat,20,20.75,20.75,L,Supreme,The Italian Supreme Pizza
8560,1,May,Sat,20,15.25,15.25,L,Classic,The Pepperoni Pizza
8560,1,May,Sat,20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8561,1,May,Sat,20,12.0,12.0,S,Classic,The Big Meat Pizza
8561,1,May,Sat,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8561,2,May,Sat,20,16.25,32.5,M,Supreme,The Sicilian Pizza
8562,1,May,Sat,20,13.25,13.25,M,Classic,The Hawaiian Pizza
8562,1,May,Sat,20,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
8562,2,May,Sat,20,11.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8563,2,May,Sat,21,16.75,33.5,M,Chicken,The California Chicken Pizza
8563,1,May,Sat,21,9.75,9.75,S,Classic,The Pepperoni Pizza
8563,1,May,Sat,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8564,1,May,Sat,21,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8565,1,May,Sat,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8565,1,May,Sat,21,12.0,12.0,S,Classic,The Big Meat Pizza
8565,1,May,Sat,21,20.75,20.75,L,Chicken,The California Chicken Pizza
8565,1,May,Sat,21,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8566,1,May,Sat,21,16.75,16.75,M,Chicken,The California Chicken Pizza
8566,1,May,Sat,21,16.0,16.0,M,Classic,The Napolitana Pizza
8567,1,May,Sat,21,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8567,1,May,Sat,21,12.0,12.0,S,Classic,The Napolitana Pizza
8567,1,May,Sat,21,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
8568,1,May,Sat,21,10.5,10.5,S,Classic,The Hawaiian Pizza
8569,1,May,Sat,21,23.65,23.65,S,Supreme,The Brie Carre Pizza
8569,1,May,Sat,21,12.0,12.0,S,Veggie,The Mexicana Pizza
8570,1,May,Sat,21,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8570,1,May,Sat,21,14.75,14.75,M,Veggie,The Four Cheese Pizza
8570,1,May,Sat,21,12.5,12.5,M,Classic,The Pepperoni Pizza
8570,1,May,Sat,21,16.5,16.5,M,Supreme,The Spicy Italian Pizza
8571,1,May,Sat,22,16.75,16.75,M,Chicken,The California Chicken Pizza
8572,1,May,Sat,22,12.25,12.25,S,Supreme,The Sicilian Pizza
8572,1,May,Sat,22,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
8573,1,May,Sat,22,16.5,16.5,L,Classic,The Hawaiian Pizza
8573,1,May,Sat,22,20.25,20.25,L,Supreme,The Sicilian Pizza
8573,1,May,Sat,22,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8574,1,May,Sun,11,16.75,16.75,M,Chicken,The California Chicken Pizza
8574,1,May,Sun,11,18.5,18.5,L,Veggie,The Five Cheese Pizza
8574,1,May,Sun,11,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
8574,1,May,Sun,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8575,2,May,Sun,11,23.65,47.3,S,Supreme,The Brie Carre Pizza
8575,2,May,Sun,11,18.5,37.0,L,Veggie,The Five Cheese Pizza
8575,1,May,Sun,11,12.0,12.0,S,Veggie,The Mediterranean Pizza
8575,1,May,Sun,11,20.25,20.25,L,Supreme,The Sicilian Pizza
8575,1,May,Sun,11,20.75,20.75,L,Supreme,The Soppressata Pizza
8576,1,May,Sun,12,12.0,12.0,S,Classic,The Big Meat Pizza
8576,1,May,Sun,12,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8577,1,May,Sun,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
8578,1,May,Sun,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
8578,1,May,Sun,12,12.0,12.0,S,Classic,The Napolitana Pizza
8579,1,May,Sun,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
8580,1,May,Sun,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8580,1,May,Sun,12,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8580,1,May,Sun,12,12.5,12.5,S,Supreme,The Soppressata Pizza
8580,1,May,Sun,12,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8581,1,May,Sun,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8582,1,May,Sun,13,20.75,20.75,L,Chicken,The California Chicken Pizza
8583,1,May,Sun,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
8583,1,May,Sun,13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
8584,1,May,Sun,13,12.0,12.0,S,Classic,The Big Meat Pizza
8585,1,May,Sun,13,12.0,12.0,S,Classic,The Big Meat Pizza
8585,2,May,Sun,13,16.5,33.0,L,Classic,The Hawaiian Pizza
8585,1,May,Sun,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8585,1,May,Sun,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8586,1,May,Sun,13,20.25,20.25,L,Veggie,The Mexicana Pizza
8587,1,May,Sun,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
8587,1,May,Sun,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8588,1,May,Sun,13,16.5,16.5,L,Classic,The Hawaiian Pizza
8588,1,May,Sun,13,12.5,12.5,M,Classic,The Pepperoni Pizza
8588,1,May,Sun,13,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8589,1,May,Sun,14,9.75,9.75,S,Classic,The Pepperoni Pizza
8590,1,May,Sun,14,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8591,1,May,Sun,14,12.0,12.0,S,Classic,The Big Meat Pizza
8591,1,May,Sun,14,15.25,15.25,L,Classic,The Pepperoni Pizza
8591,1,May,Sun,14,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8591,1,May,Sun,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8592,1,May,Sun,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
8592,1,May,Sun,14,12.0,12.0,S,Classic,The Napolitana Pizza
8592,1,May,Sun,14,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8593,1,May,Sun,15,20.75,20.75,L,Chicken,The California Chicken Pizza
8593,1,May,Sun,15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
8594,1,May,Sun,15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8595,1,May,Sun,15,20.25,20.25,L,Supreme,The Sicilian Pizza
8596,1,May,Sun,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
8596,1,May,Sun,15,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
8597,1,May,Sun,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
8597,1,May,Sun,15,20.5,20.5,L,Classic,The Napolitana Pizza
8597,1,May,Sun,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8598,1,May,Sun,15,16.25,16.25,M,Supreme,The Calabrese Pizza
8598,1,May,Sun,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8598,1,May,Sun,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
8598,1,May,Sun,15,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
8599,1,May,Sun,16,16.75,16.75,M,Chicken,The California Chicken Pizza
8599,1,May,Sun,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8599,1,May,Sun,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
8600,1,May,Sun,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8601,1,May,Sun,16,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
8602,1,May,Sun,16,12.0,12.0,S,Classic,The Big Meat Pizza
8602,1,May,Sun,16,12.0,12.0,S,Veggie,The Mediterranean Pizza
8602,1,May,Sun,16,25.5,25.5,XL,Classic,The Greek Pizza
8603,1,May,Sun,16,10.5,10.5,S,Classic,The Hawaiian Pizza
8603,1,May,Sun,16,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8603,1,May,Sun,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8604,1,May,Sun,16,17.95,17.95,L,Veggie,The Four Cheese Pizza
8604,1,May,Sun,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
8605,1,May,Sun,16,13.25,13.25,M,Classic,The Hawaiian Pizza
8605,1,May,Sun,16,16.25,16.25,M,Supreme,The Sicilian Pizza
8605,1,May,Sun,16,12.5,12.5,S,Supreme,The Soppressata Pizza
8606,1,May,Sun,17,12.0,12.0,S,Veggie,The Green Garden Pizza
8606,1,May,Sun,17,16.5,16.5,L,Classic,The Hawaiian Pizza
8606,1,May,Sun,17,16.0,16.0,M,Classic,The Napolitana Pizza
8606,1,May,Sun,17,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8607,1,May,Sun,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8608,1,May,Sun,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
8608,1,May,Sun,17,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
8609,1,May,Sun,17,20.75,20.75,L,Chicken,The California Chicken Pizza
8609,1,May,Sun,17,20.5,20.5,L,Classic,The Napolitana Pizza
8610,1,May,Sun,17,12.0,12.0,S,Veggie,The Green Garden Pizza
8610,1,May,Sun,17,12.0,12.0,S,Classic,The Napolitana Pizza
8610,1,May,Sun,17,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8611,2,May,Sun,17,16.5,33.0,L,Classic,The Hawaiian Pizza
8612,1,May,Sun,18,12.0,12.0,S,Classic,The Napolitana Pizza
8612,1,May,Sun,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
8612,1,May,Sun,18,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
8613,1,May,Sun,18,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
8613,1,May,Sun,18,16.0,16.0,M,Veggie,The Mexicana Pizza
